Node,OccCentrality,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
164,0.005120,1,0.050000,0.000000,1,0.050000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.100000,0.100000,1,0.050000,0.050000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.150000,0.000000,2,0.100000,0.000000,0,0.000000,0.000000,5,0.250000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.050000,0.000000,0,0.000000,0.000000,1,0.050000,0.000000,0,0.000000,0.000000,3,0.150000,0.050000,0,0.000000,0.000000,2,0.100000,0.000000,0,0.000000,0.000000,3,0.150000,0.000000,0,0.000000,0.000000,1,0.050000,0.000000,1,0.050000,0.050000,0,0.000000,0.000000,2,0.100000,0.000000,2,0.100000,0.000000,1,0.050000,0.000000,2,0.100000,0.050000,2,0.100000,0.000000,3,0.150000,0.100000,3,0.150000,0.000000,2,0.100000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.050000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
165,0.002530,1,0.090909,0.000000,1,0.090909,0.000000,1,0.090909,0.000000,1,0.090909,0.000000,2,0.181818,0.000000,2,0.181818,0.090909,0,0.000000,0.000000,2,0.181818,0.000000,1,0.090909,0.000000,5,0.454545,0.090909,1,0.090909,0.000000,1,0.090909,0.000000,5,0.454545,0.000000,0,0.000000,0.000000,3,0.272727,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.363636,0.090909,0,0.000000,0.000000,1,0.090909,0.000000,0,0.000000,0.000000,1,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
166,0.003945,0,0.000000,0.000000,1,0.058824,0.058824,3,0.176471,0.000000,2,0.117647,0.000000,2,0.117647,0.058824,4,0.235294,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,3,0.176471,0.000000,1,0.058824,0.000000,4,0.235294,0.117647,0,0.000000,0.000000,1,0.058824,0.000000,3,0.176471,0.058824,0,0.000000,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,2,0.117647,0.058824,1,0.058824,0.000000,3,0.176471,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.058824,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
167,0.003835,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,1,0.062500,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,3,0.187500,0.000000,1,0.062500,0.000000,3,0.187500,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,3,0.187500,0.062500,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,3,0.187500,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.125000,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,5,0.312500,0.062500,1,0.062500,0.062500,2,0.125000,0.000000,3,0.187500,0.062500,1,0.062500,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
168,0.007485,0,0.000000,0.000000,1,0.028571,0.028571,1,0.028571,0.028571,1,0.028571,0.000000,2,0.057143,0.000000,4,0.114286,0.000000,0,0.000000,0.000000,1,0.028571,0.000000,0,0.000000,0.000000,2,0.057143,0.000000,5,0.142857,0.057143,0,0.000000,0.000000,3,0.085714,0.057143,0,0.000000,0.000000,3,0.085714,0.057143,1,0.028571,0.000000,5,0.142857,0.028571,0,0.000000,0.000000,1,0.028571,0.000000,0,0.000000,0.000000,5,0.142857,0.028571,1,0.028571,0.000000,11,0.314286,0.057143,1,0.028571,0.000000,2,0.057143,0.000000,0,0.000000,0.000000,3,0.085714,0.000000,4,0.114286,0.028571,0,0.000000,0.000000,1,0.028571,0.000000,4,0.114286,0.000000,5,0.142857,0.028571,2,0.057143,0.000000,4,0.114286,0.000000,1,0.028571,0.000000,1,0.028571,0.000000,1,0.028571,0.028571,1,0.028571,0.000000,1,0.028571,0.028571,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
169,0.003070,0,0.000000,0.000000,1,0.058824,0.058824,1,0.058824,0.058824,0,0.000000,0.000000,2,0.117647,0.000000,2,0.117647,0.000000,2,0.117647,0.058824,2,0.117647,0.000000,0,0.000000,0.000000,3,0.176471,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,3,0.176471,0.058824,0,0.000000,0.000000,2,0.117647,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.117647,0.058824,0,0.000000,0.000000,3,0.176471,0.117647,1,0.058824,0.000000,1,0.058824,0.058824,1,0.058824,0.000000,3,0.176471,0.176471,0,0.000000,0.000000,2,0.117647,0.000000,0,0.000000,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,1,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
170,0.002580,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.062500,0,0.000000,0.000000,2,0.125000,0.062500,0,0.000000,0.000000,1,0.062500,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,4,0.250000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,5,0.312500,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,5,0.312500,0.062500,0,0.000000,0.000000,1,0.062500,0.062500,0,0.000000,0.000000,2,0.125000,0.062500,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,2,0.125000,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.125000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.062500,0.062500,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
171,0.003100,0,0.000000,0.000000,0,0.000000,0.000000,2,0.111111,0.055556,1,0.055556,0.000000,2,0.111111,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,2,0.111111,0.055556,1,0.055556,0.000000,3,0.166667,0.055556,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,2,0.111111,0.055556,0,0.000000,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,6,0.333333,0.055556,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,4,0.222222,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,5,0.277778,0.055556,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
172,0.005015,0,0.000000,0.000000,1,0.038462,0.038462,2,0.076923,0.038462,0,0.000000,0.000000,2,0.076923,0.000000,2,0.076923,0.000000,1,0.038462,0.038462,1,0.038462,0.000000,0,0.000000,0.000000,4,0.153846,0.000000,12,0.461538,0.115385,1,0.038462,0.000000,3,0.115385,0.038462,0,0.000000,0.000000,0,0.000000,0.000000,2,0.076923,0.000000,4,0.153846,0.038462,1,0.038462,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,3,0.115385,0.038462,0,0.000000,0.000000,6,0.230769,0.038462,0,0.000000,0.000000,2,0.076923,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.038462,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,1,0.038462,0.038462,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
173,0.007430,0,0.000000,0.000000,1,0.027027,0.027027,0,0.000000,0.000000,1,0.027027,0.027027,2,0.054054,0.054054,2,0.054054,0.000000,1,0.027027,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,7,0.189189,0.000000,1,0.027027,0.000000,5,0.135135,0.000000,8,0.216216,0.108108,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.054054,0.027027,0,0.000000,0.000000,5,0.135135,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.027027,0.000000,2,0.054054,0.027027,1,0.027027,0.000000,5,0.135135,0.027027,0,0.000000,0.000000,2,0.054054,0.000000,1,0.027027,0.000000,1,0.027027,0.000000,5,0.135135,0.054054,6,0.162162,0.000000,3,0.081081,0.027027,5,0.135135,0.000000,11,0.297297,0.081081,1,0.027027,0.027027,1,0.027027,0.027027,0,0.000000,0.000000,0,0.000000,0.000000,1,0.027027,0.027027,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
174,0.002495,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.166667,0.166667,2,0.166667,0.083333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.083333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.083333,0.083333,0,0.000000,0.000000,1,0.083333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.166667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.083333,0.000000,0,0.000000,0.000000,2,0.166667,0.000000,1,0.083333,0.000000,0,0.000000,0.000000,2,0.166667,0.000000,1,0.083333,0.000000,1,0.083333,0.000000,0,0.000000,0.000000,3,0.250000,0.166667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.250000,0.083333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
175,0.008780,0,0.000000,0.000000,2,0.062500,0.031250,1,0.031250,0.031250,5,0.156250,0.031250,0,0.000000,0.000000,3,0.093750,0.000000,0,0.000000,0.000000,2,0.062500,0.031250,1,0.031250,0.000000,5,0.156250,0.000000,2,0.062500,0.000000,2,0.062500,0.000000,6,0.187500,0.093750,0,0.000000,0.000000,0,0.000000,0.000000,3,0.093750,0.000000,4,0.125000,0.031250,0,0.000000,0.000000,2,0.062500,0.000000,0,0.000000,0.000000,4,0.125000,0.000000,6,0.187500,0.000000,4,0.125000,0.000000,3,0.093750,0.000000,2,0.062500,0.031250,0,0.000000,0.000000,2,0.062500,0.000000,1,0.031250,0.000000,0,0.000000,0.000000,3,0.093750,0.000000,7,0.218750,0.031250,2,0.062500,0.000000,2,0.062500,0.000000,3,0.093750,0.031250,1,0.031250,0.031250,3,0.093750,0.000000,3,0.093750,0.000000,0,0.000000,0.000000,3,0.093750,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.031250,0.000000
176,0.003545,1,0.045455,0.000000,1,0.045455,0.000000,1,0.045455,0.045455,0,0.000000,0.000000,2,0.090909,0.000000,2,0.090909,0.000000,1,0.045455,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,2,0.090909,0.090909,0,0.000000,0.000000,2,0.090909,0.045455,1,0.045455,0.000000,9,0.409091,0.318182,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.136364,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,1,0.045455,0.045455,1,0.045455,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
177,0.006795,2,0.076923,0.000000,2,0.076923,0.000000,2,0.076923,0.000000,2,0.076923,0.000000,4,0.153846,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.115385,0.000000,1,0.038462,0.000000,1,0.038462,0.000000,3,0.115385,0.076923,1,0.038462,0.000000,4,0.153846,0.115385,0,0.000000,0.000000,0,0.000000,0.000000,3,0.115385,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,3,0.115385,0.076923,4,0.153846,0.038462,3,0.115385,0.000000,1,0.038462,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,5,0.192308,0.000000,3,0.115385,0.000000,2,0.076923,0.000000,3,0.115385,0.076923,3,0.115385,0.000000,1,0.038462,0.000000,1,0.038462,0.000000,2,0.076923,0.000000,0,0.000000,0.000000,1,0.038462,0.000000,1,0.038462,0.000000,1,0.038462,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.076923,0.000000,1,0.038462,0.000000,1,0.038462,0.000000
178,0.003290,0,0.000000,0.000000,1,0.071429,0.071429,0,0.000000,0.000000,0,0.000000,0.000000,2,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.142857,0.000000,1,0.071429,0.000000,1,0.071429,0.000000,1,0.071429,0.000000,1,0.071429,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,2,0.142857,0.071429,1,0.071429,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,3,0.214286,0.071429,1,0.071429,0.000000,0,0.000000,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,4,0.285714,0.071429,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.071429,0.071429,1,0.071429,0.000000,0,0.000000,0.000000,1,0.071429,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
179,0.003885,0,0.000000,0.000000,0,0.000000,0.000000,1,0.050000,0.050000,0,0.000000,0.000000,1,0.050000,0.000000,1,0.050000,0.050000,0,0.000000,0.000000,2,0.100000,0.050000,0,0.000000,0.000000,1,0.050000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.150000,0.050000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.150000,0.050000,1,0.050000,0.000000,0,0.000000,0.000000,2,0.100000,0.100000,0,0.000000,0.000000,1,0.050000,0.000000,3,0.150000,0.100000,0,0.000000,0.000000,1,0.050000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.050000,0.050000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.050000,0.000000,1,0.050000,0.050000,1,0.050000,0.000000,3,0.150000,0.100000,2,0.100000,0.100000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.050000,0.050000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
180,0.004385,0,0.000000,0.000000,1,0.041667,0.041667,1,0.041667,0.041667,0,0.000000,0.000000,2,0.083333,0.000000,1,0.041667,0.041667,0,0.000000,0.000000,2,0.083333,0.000000,0,0.000000,0.000000,6,0.250000,0.000000,2,0.083333,0.041667,2,0.083333,0.000000,7,0.291667,0.041667,0,0.000000,0.000000,1,0.041667,0.000000,2,0.083333,0.000000,1,0.041667,0.041667,2,0.083333,0.000000,1,0.041667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.125000,0.000000,1,0.041667,0.000000,2,0.083333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.041667,0.000000,4,0.166667,0.083333,0,0.000000,0.000000,2,0.083333,0.000000,1,0.041667,0.000000,0,0.000000,0.000000,1,0.041667,0.000000,1,0.041667,0.000000,2,0.083333,0.041667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.083333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
181,0.004085,0,0.000000,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,4,0.222222,0.166667,3,0.166667,0.000000,3,0.166667,0.055556,0,0.000000,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,3,0.166667,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,2,0.111111,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.166667,0.055556,1,0.055556,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,5,0.277778,0.000000,2,0.111111,0.055556,3,0.166667,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,1,0.055556,0.000000
182,0.008385,0,0.000000,0.000000,1,0.023810,0.023810,4,0.095238,0.023810,4,0.095238,0.047619,1,0.023810,0.000000,11,0.261905,0.119048,0,0.000000,0.000000,1,0.023810,0.000000,0,0.000000,0.000000,7,0.166667,0.000000,4,0.095238,0.047619,4,0.095238,0.000000,7,0.166667,0.071429,0,0.000000,0.000000,0,0.000000,0.000000,3,0.071429,0.000000,1,0.023810,0.000000,1,0.023810,0.000000,3,0.071429,0.047619,0,0.000000,0.000000,5,0.119048,0.023810,1,0.023810,0.000000,4,0.095238,0.023810,0,0.000000,0.000000,4,0.095238,0.000000,0,0.000000,0.000000,3,0.071429,0.000000,2,0.047619,0.023810,0,0.000000,0.000000,9,0.214286,0.023810,1,0.023810,0.000000,1,0.023810,0.000000,1,0.023810,0.000000,2,0.047619,0.023810,0,0.000000,0.000000,2,0.047619,0.000000,2,0.047619,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
183,0.005630,0,0.000000,0.000000,2,0.064516,0.032258,0,0.000000,0.000000,0,0.000000,0.000000,2,0.064516,0.032258,2,0.064516,0.000000,1,0.032258,0.032258,1,0.032258,0.000000,0,0.000000,0.000000,10,0.322581,0.000000,2,0.064516,0.000000,6,0.193548,0.000000,6,0.193548,0.000000,0,0.000000,0.000000,1,0.032258,0.000000,1,0.032258,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.032258,0.000000,0,0.000000,0.000000,3,0.096774,0.064516,2,0.064516,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.096774,0.032258,0,0.000000,0.000000,4,0.129032,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.096774,0.032258,4,0.129032,0.000000,0,0.000000,0.000000,4,0.129032,0.064516,6,0.193548,0.064516,0,0.000000,0.000000,2,0.064516,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.129032,0.032258,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.032258,0.032258
184,0.003865,1,0.045455,0.000000,1,0.045455,0.000000,3,0.136364,0.045455,1,0.045455,0.000000,2,0.090909,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.136364,0.045455,0,0.000000,0.000000,3,0.136364,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,5,0.227273,0.181818,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,1,0.045455,0.000000,2,0.090909,0.000000,1,0.045455,0.000000,3,0.136364,0.045455,0,0.000000,0.000000,1,0.045455,0.045455,2,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.045455,0,0.000000,0.000000,2,0.090909,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
185,0.003680,1,0.043478,0.000000,1,0.043478,0.000000,1,0.043478,0.000000,2,0.086957,0.043478,2,0.086957,0.043478,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.086957,0.000000,3,0.130435,0.086957,0,0.000000,0.000000,5,0.217391,0.086957,0,0.000000,0.000000,0,0.000000,0.000000,1,0.043478,0.043478,0,0.000000,0.000000,0,0.000000,0.000000,1,0.043478,0.000000,0,0.000000,0.000000,2,0.086957,0.043478,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.130435,0.043478,0,0.000000,0.000000,1,0.043478,0.000000,3,0.130435,0.043478,0,0.000000,0.000000,1,0.043478,0.000000,0,0.000000,0.000000,3,0.130435,0.043478,0,0.000000,0.000000,4,0.173913,0.086957,0,0.000000,0.000000,0,0.000000,0.000000,2,0.086957,0.043478,0,0.000000,0.000000,1,0.043478,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
186,0.015070,0,0.000000,0.000000,2,0.038462,0.019231,3,0.057692,0.000000,4,0.076923,0.000000,2,0.038462,0.000000,14,0.269231,0.076923,1,0.019231,0.019231,2,0.038462,0.000000,1,0.019231,0.000000,6,0.115385,0.000000,6,0.115385,0.038462,0,0.000000,0.000000,12,0.230769,0.038462,0,0.000000,0.000000,1,0.019231,0.000000,9,0.173077,0.000000,4,0.076923,0.000000,7,0.134615,0.000000,6,0.115385,0.038462,0,0.000000,0.000000,5,0.096154,0.019231,3,0.057692,0.000000,5,0.096154,0.000000,1,0.019231,0.000000,4,0.076923,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.076923,0.019231,0,0.000000,0.000000,7,0.134615,0.000000,7,0.134615,0.000000,3,0.057692,0.019231,5,0.096154,0.000000,11,0.211538,0.057692,3,0.057692,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.019231,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.019231,0.019231
187,0.003750,1,0.055556,0.000000,1,0.055556,0.000000,2,0.111111,0.055556,1,0.055556,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,2,0.111111,0.111111,2,0.111111,0.000000,0,0.000000,0.000000,3,0.166667,0.000000,4,0.222222,0.055556,1,0.055556,0.000000,4,0.222222,0.111111,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,1,0.055556,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.055556,0.055556,0,0.000000,0.000000,2,0.111111,0.055556,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
