Node,OccCentrality,TotalDegree,AvgRelevance,AvgExclusiveRelevance,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
0,0.004160,22,0.0512,0.0140,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1000,0.0000,1,0.1000,0.0000,2,0.2000,0.0000,1,0.1000,0.0000,1,0.1000,0.0000,4,0.4000,0.3000,0,0.0000,0.0000,1,0.1000,0.1000,0,0.0000,0.0000,1,0.1000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1000,0.0000,0,0.0000,0.0000,1,0.1000,0.0000,0,0.0000,0.0000,1,0.1000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2000,0.0000,0,0.0000,0.0000,3,0.3000,0.1000,1,0.1000,0.1000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
120,0.004120,48,0.0507,0.0148,0,0.0000,0.0000,1,0.0455,0.0455,2,0.0909,0.0000,1,0.0455,0.0000,1,0.0455,0.0455,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,7,0.3182,0.2273,0,0.0000,0.0000,2,0.0909,0.0909,3,0.1364,0.0000,1,0.0455,0.0000,1,0.0455,0.0000,4,0.1818,0.0455,0,0.0000,0.0000,4,0.1818,0.0455,4,0.1818,0.0000,1,0.0455,0.0000,1,0.0455,0.0000,5,0.2273,0.0000,0,0.0000,0.0000,2,0.0909,0.0455,2,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1364,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
55,0.004110,50,0.0646,0.0090,1,0.0556,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1667,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,3,0.1667,0.0000,2,0.1111,0.0556,3,0.1667,0.0000,1,0.0556,0.0000,4,0.2222,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,4,0.2222,0.1111,0,0.0000,0.0000,4,0.2222,0.1111,1,0.0556,0.0000,2,0.1111,0.0556,1,0.0556,0.0000,5,0.2778,0.0556,0,0.0000,0.0000,3,0.1667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
181,0.004085,46,0.0594,0.0078,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,4,0.2222,0.1667,3,0.1667,0.0000,3,0.1667,0.0556,0,0.0000,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,3,0.1667,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,2,0.1111,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1667,0.0556,1,0.0556,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,5,0.2778,0.0000,2,0.1111,0.0556,3,0.1667,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,1,0.0556,0.0000
83,0.004075,41,0.0433,0.0106,1,0.0455,0.0000,1,0.0455,0.0000,3,0.1364,0.0455,2,0.0909,0.0000,3,0.1364,0.0455,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0909,0.0000,0,0.0000,0.0000,2,0.0909,0.0000,2,0.0909,0.0000,1,0.0455,0.0000,4,0.1818,0.0909,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0455,0.0455,0,0.0000,0.0000,2,0.0909,0.0909,1,0.0455,0.0000,4,0.1818,0.0455,1,0.0455,0.0000,2,0.0909,0.0000,1,0.0455,0.0455,2,0.0909,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,1,0.0455,0.0000,1,0.0455,0.0455,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
71,0.004010,43,0.0435,0.0121,1,0.0435,0.0435,3,0.1304,0.0870,0,0.0000,0.0000,1,0.0435,0.0000,2,0.0870,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0870,0.0000,0,0.0000,0.0000,2,0.0870,0.0435,0,0.0000,0.0000,1,0.0435,0.0000,7,0.3043,0.1304,1,0.0435,0.0435,2,0.0870,0.0435,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0870,0.0000,1,0.0435,0.0000,1,0.0435,0.0000,1,0.0435,0.0000,0,0.0000,0.0000,2,0.0870,0.0435,1,0.0435,0.0000,2,0.0870,0.0000,0,0.0000,0.0000,2,0.0870,0.0000,0,0.0000,0.0000,1,0.0435,0.0000,1,0.0435,0.0000,2,0.0870,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0435,0.0435,4,0.1739,0.0435,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
96,0.003965,44,0.0487,0.0100,1,0.0476,0.0000,1,0.0476,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,2,0.0952,0.0000,2,0.0952,0.0000,1,0.0476,0.0476,2,0.0952,0.0000,2,0.0952,0.0476,4,0.1905,0.0000,3,0.1429,0.0476,3,0.1429,0.0000,4,0.1905,0.0952,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,3,0.1429,0.0476,0,0.0000,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,3,0.1429,0.0952,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,1,0.0476,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
131,0.003960,29,0.0422,0.0102,0,0.0000,0.0000,1,0.0625,0.0625,0,0.0000,0.0000,1,0.0625,0.0625,1,0.0625,0.0000,1,0.0625,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.2500,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1875,0.1250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,1,0.0625,0.0000,2,0.1250,0.0000,1,0.0625,0.0000,2,0.1250,0.0625,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,1,0.0625,0.0625,0,0.0000,0.0000,1,0.0625,0.0625,1,0.0625,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
166,0.003945,44,0.0602,0.0096,0,0.0000,0.0000,1,0.0588,0.0588,3,0.1765,0.0000,2,0.1176,0.0000,2,0.1176,0.0588,4,0.2353,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,3,0.1765,0.0000,1,0.0588,0.0000,4,0.2353,0.1176,0,0.0000,0.0000,1,0.0588,0.0000,3,0.1765,0.0588,0,0.0000,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,2,0.1176,0.0588,1,0.0588,0.0000,3,0.1765,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
179,0.003885,30,0.0349,0.0186,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0500,0.0500,0,0.0000,0.0000,1,0.0500,0.0000,1,0.0500,0.0500,0,0.0000,0.0000,2,0.1000,0.0500,0,0.0000,0.0000,1,0.0500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1500,0.0500,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1500,0.0500,1,0.0500,0.0000,0,0.0000,0.0000,2,0.1000,0.1000,0,0.0000,0.0000,1,0.0500,0.0000,3,0.1500,0.1000,0,0.0000,0.0000,1,0.0500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0500,0.0500,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0500,0.0000,1,0.0500,0.0500,1,0.0500,0.0000,3,0.1500,0.1000,2,0.1000,0.1000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0500,0.0500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
184,0.003865,40,0.0423,0.0106,1,0.0455,0.0000,1,0.0455,0.0000,3,0.1364,0.0455,1,0.0455,0.0000,2,0.0909,0.0000,2,0.0909,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1364,0.0455,0,0.0000,0.0000,3,0.1364,0.0455,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0909,0.0000,5,0.2273,0.1818,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,1,0.0455,0.0000,2,0.0909,0.0000,1,0.0455,0.0000,3,0.1364,0.0455,0,0.0000,0.0000,1,0.0455,0.0455,2,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0909,0.0455,0,0.0000,0.0000,2,0.0909,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
167,0.003835,41,0.0596,0.0087,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,1,0.0625,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,3,0.1875,0.0000,1,0.0625,0.0000,3,0.1875,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,3,0.1875,0.0625,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,3,0.1875,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1250,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,5,0.3125,0.0625,1,0.0625,0.0625,2,0.1250,0.0000,3,0.1875,0.0625,1,0.0625,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
130,0.003830,30,0.0410,0.0150,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0588,0,0.0000,0.0000,1,0.0588,0.0000,2,0.1176,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,3,0.1765,0.0588,0,0.0000,0.0000,4,0.2353,0.1176,0,0.0000,0.0000,1,0.0588,0.0000,1,0.0588,0.0588,1,0.0588,0.0000,0,0.0000,0.0000,3,0.1765,0.1176,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1765,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
72,0.003820,39,0.0432,0.0111,0,0.0000,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,2,0.0952,0.0952,2,0.0952,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,4,0.1905,0.0000,4,0.1905,0.0952,2,0.0952,0.0000,2,0.0952,0.0000,1,0.0476,0.0000,1,0.0476,0.0000,1,0.0476,0.0000,4,0.1905,0.0952,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,2,0.0952,0.0000,2,0.0952,0.0476,0,0.0000,0.0000,2,0.0952,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
147,0.003820,40,0.0490,0.0135,0,0.0000,0.0000,1,0.0526,0.0526,1,0.0526,0.0000,1,0.0526,0.0526,2,0.1053,0.1053,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1053,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,4,0.2105,0.0526,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,3,0.1579,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1579,0.0526,3,0.1579,0.0000,3,0.1579,0.1053,1,0.0526,0.0000,2,0.1053,0.0000,0,0.0000,0.0000,3,0.1579,0.0000,4,0.2105,0.1579,1,0.0526,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
53,0.003770,44,0.0465,0.0137,0,0.0000,0.0000,1,0.0455,0.0455,0,0.0000,0.0000,2,0.0909,0.0909,4,0.1818,0.0455,1,0.0455,0.0000,1,0.0455,0.0455,3,0.1364,0.0000,1,0.0455,0.0000,3,0.1364,0.0909,0,0.0000,0.0000,4,0.1818,0.0000,1,0.0455,0.0455,1,0.0455,0.0000,2,0.0909,0.0000,1,0.0455,0.0000,1,0.0455,0.0455,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,2,0.0909,0.0455,1,0.0455,0.0000,2,0.0909,0.0455,0,0.0000,0.0000,3,0.1364,0.0455,1,0.0455,0.0455,1,0.0455,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0909,0.0000,0,0.0000,0.0000,2,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
187,0.003750,38,0.0491,0.0103,1,0.0556,0.0000,1,0.0556,0.0000,2,0.1111,0.0556,1,0.0556,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,2,0.1111,0.1111,2,0.1111,0.0000,0,0.0000,0.0000,3,0.1667,0.0000,4,0.2222,0.0556,1,0.0556,0.0000,4,0.2222,0.1111,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0556,0,0.0000,0.0000,2,0.1111,0.0556,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
185,0.003680,39,0.0394,0.0142,1,0.0435,0.0000,1,0.0435,0.0000,1,0.0435,0.0000,2,0.0870,0.0435,2,0.0870,0.0435,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0870,0.0000,3,0.1304,0.0870,0,0.0000,0.0000,5,0.2174,0.0870,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0435,0.0435,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0435,0.0000,0,0.0000,0.0000,2,0.0870,0.0435,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1304,0.0435,0,0.0000,0.0000,1,0.0435,0.0000,3,0.1304,0.0435,0,0.0000,0.0000,1,0.0435,0.0000,0,0.0000,0.0000,3,0.1304,0.0435,0,0.0000,0.0000,4,0.1739,0.0870,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0870,0.0435,0,0.0000,0.0000,1,0.0435,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
154,0.003615,34,0.0439,0.0103,0,0.0000,0.0000,2,0.1111,0.0556,1,0.0556,0.0556,0,0.0000,0.0000,2,0.1111,0.0000,2,0.1111,0.0000,1,0.0556,0.0556,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1667,0.0556,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,2,0.1111,0.1111,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,1,0.0556,0.0000,2,0.1111,0.0000,1,0.0556,0.0556,4,0.2222,0.0000,3,0.1667,0.0556,1,0.0556,0.0000,2,0.1111,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
176,0.003545,36,0.0381,0.0159,1,0.0455,0.0000,1,0.0455,0.0000,1,0.0455,0.0455,0,0.0000,0.0000,2,0.0909,0.0000,2,0.0909,0.0000,1,0.0455,0.0000,2,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0909,0.0000,0,0.0000,0.0000,2,0.0909,0.0909,0,0.0000,0.0000,2,0.0909,0.0455,1,0.0455,0.0000,9,0.4091,0.3182,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1364,0.0455,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,1,0.0455,0.0000,1,0.0455,0.0000,0,0.0000,0.0000,1,0.0455,0.0455,1,0.0455,0.0455,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0909,0.0455,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
78,0.003525,49,0.0456,0.0140,0,0.0000,0.0000,1,0.0400,0.0400,0,0.0000,0.0000,1,0.0400,0.0400,2,0.0800,0.0000,0,0.0000,0.0000,3,0.1200,0.0800,2,0.0800,0.0000,0,0.0000,0.0000,5,0.2000,0.0800,4,0.1600,0.0000,1,0.0400,0.0000,6,0.2400,0.1200,0,0.0000,0.0000,4,0.1600,0.0800,0,0.0000,0.0000,1,0.0400,0.0000,0,0.0000,0.0000,2,0.0800,0.0000,0,0.0000,0.0000,4,0.1600,0.0800,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0400,0.0000,0,0.0000,0.0000,3,0.1200,0.0000,1,0.0400,0.0000,0,0.0000,0.0000,4,0.1600,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0800,0.0400,0,0.0000,0.0000,1,0.0400,0.0000,0,0.0000,0.0000,1,0.0400,0.0400,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
192,0.003515,34,0.0565,0.0033,0,0.0000,0.0000,1,0.0714,0.0714,2,0.1429,0.0000,4,0.2857,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2143,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,4,0.2857,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,4,0.2857,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,2,0.1429,0.0000
48,0.003355,61,0.0676,0.0066,1,0.0476,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,3,0.1429,0.0952,1,0.0476,0.0476,0,0.0000,0.0000,1,0.0476,0.0476,3,0.1429,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,9,0.4286,0.0000,5,0.2381,0.0476,3,0.1429,0.0000,7,0.3333,0.0476,0,0.0000,0.0000,1,0.0476,0.0000,2,0.0952,0.0000,4,0.1905,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,1,0.0476,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
57,0.003315,38,0.0442,0.0116,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1500,0.0500,2,0.1000,0.0000,2,0.1000,0.0000,0,0.0000,0.0000,1,0.0500,0.0000,2,0.1000,0.0000,1,0.0500,0.0500,2,0.1000,0.0000,0,0.0000,0.0000,2,0.1000,0.0000,5,0.2500,0.1500,0,0.0000,0.0000,1,0.0500,0.0000,2,0.1000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1000,0.0000,1,0.0500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1000,0.0500,0,0.0000,0.0000,1,0.0500,0.0500,1,0.0500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,5,0.2500,0.1500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0500,0.0000,2,0.1000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
