Node,AggregateDegree,MultiplexDegree,AvgClustering,Deg_L0,Clust_L0,Deg_L1,Clust_L1,Deg_L2,Clust_L2,Deg_L3,Clust_L3,Deg_L4,Clust_L4,Deg_L5,Clust_L5,Deg_L6,Clust_L6,Deg_L7,Clust_L7,Deg_L8,Clust_L8,Deg_L9,Clust_L9,Deg_L10,Clust_L10,Deg_L11,Clust_L11,Deg_L12,Clust_L12,Deg_L13,Clust_L13,Deg_L14,Clust_L14,Deg_L15,Clust_L15,Deg_L16,Clust_L16,Deg_L17,Clust_L17,Deg_L18,Clust_L18,Deg_L19,Clust_L19,Deg_L20,Clust_L20,Deg_L21,Clust_L21,Deg_L22,Clust_L22,Deg_L23,Clust_L23,Deg_L24,Clust_L24,Deg_L25,Clust_L25,Deg_L26,Clust_L26,Deg_L27,Clust_L27,Deg_L28,Clust_L28,Deg_L29,Clust_L29,Deg_L30,Clust_L30,Deg_L31,Clust_L31,Deg_L32,Clust_L32,Deg_L33,Clust_L33,Deg_L34,Clust_L34,Deg_L35,Clust_L35,Deg_L36,Clust_L36,Deg_L37,Clust_L37,Deg_L38,Clust_L38,Deg_L39,Clust_L39,Deg_L40,Clust_L40,Deg_L41,Clust_L41,Deg_L42,Clust_L42
124,60,21,0.069767,18,0.000000,0,0.000000,2,0.000000,3,0.333333,2,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,0,0.000000,4,0.166667,0,0.000000,0,0.000000,3,0.333333,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,4,0.166667,2,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,2,1.000000,0,0.000000,1,0.000000,2,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
125,68,20,0.017266,0,0.000000,0,0.000000,0,0.000000,5,0.300000,11,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,2,0.000000,4,0.166667,1,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,4,0.166667,2,0.000000,0,0.000000,1,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,4,0.000000,3,0.000000,0,0.000000,1,0.000000,11,0.109091,0,0.000000,0,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
126,157,29,0.072970,0,0.000000,2,1.000000,1,0.000000,2,0.000000,4,0.500000,3,0.000000,2,0.000000,30,0.034483,2,0.000000,53,0.007983,3,0.000000,1,0.000000,4,0.000000,1,0.000000,0,0.000000,0,0.000000,5,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000,3,0.000000,6,0.066667,2,0.000000,3,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,6,0.266667,4,0.833333,3,0.333333,7,0.095238,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
127,162,28,0.025383,0,0.000000,1,0.000000,1,0.000000,1,0.000000,18,0.104575,7,0.142857,0,0.000000,31,0.058065,1,0.000000,59,0.008182,9,0.277778,2,0.000000,6,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,4,0.500000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,4,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000
128,167,33,0.066611,1,0.000000,1,0.000000,5,0.100000,4,0.000000,23,0.098814,5,0.400000,2,0.000000,2,0.000000,0,0.000000,6,0.066667,7,0.047619,1,0.000000,9,0.083333,1,0.000000,1,0.000000,16,0.025000,6,0.266667,2,0.000000,6,0.000000,0,0.000000,11,0.000000,2,1.000000,7,0.142857,0,0.000000,6,0.066667,0,0.000000,5,0.200000,6,0.000000,1,0.000000,6,0.133333,6,0.066667,4,0.166667,3,0.000000,8,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000
129,133,23,0.046380,1,0.000000,1,0.000000,2,1.000000,1,0.000000,7,0.476190,7,0.142857,2,0.000000,33,0.062500,0,0.000000,55,0.012795,1,0.000000,1,0.000000,5,0.100000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,5,0.200000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
130,30,17,0.007752,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,3,0.000000,0,0.000000,4,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,3,0.333333,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
131,29,21,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,2,0.000000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
132,77,32,0.045293,1,0.000000,1,0.000000,3,0.000000,2,0.000000,2,0.000000,2,0.000000,0,0.000000,2,0.000000,1,0.000000,6,0.066667,3,0.000000,2,0.000000,4,0.000000,0,0.000000,1,0.000000,3,0.333333,7,0.047619,1,0.000000,3,0.000000,0,0.000000,3,0.000000,2,0.000000,3,0.000000,0,0.000000,3,0.000000,0,0.000000,4,0.000000,4,0.166667,1,0.000000,1,0.000000,4,0.333333,0,0.000000,2,0.000000,2,1.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
133,36,24,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000,1,0.000000,2,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.000000,1,0.000000,3,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
134,66,24,0.020709,1,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,2,0.000000,0,0.000000,2,0.000000,3,0.000000,2,0.000000,5,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.000000,1,0.000000,2,0.000000,0,0.000000,3,0.000000,0,0.000000,1,0.000000,6,0.066667,0,0.000000,0,0.000000,4,0.500000,7,0.190476,3,0.000000,6,0.133333,4,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
135,135,31,0.018545,0,0.000000,1,0.000000,4,0.000000,1,0.000000,2,0.000000,6,0.200000,4,0.000000,2,0.000000,1,0.000000,9,0.027778,0,0.000000,5,0.000000,9,0.055556,0,0.000000,1,0.000000,4,0.000000,1,0.000000,1,0.000000,4,0.166667,0,0.000000,3,0.000000,5,0.000000,0,0.000000,1,0.000000,4,0.000000,0,0.000000,8,0.107143,0,0.000000,0,0.000000,7,0.142857,13,0.064103,1,0.000000,4,0.000000,16,0.033333,0,0.000000,4,0.000000,1,0.000000,2,0.000000,10,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000
136,63,27,0.097010,0,0.000000,1,0.000000,1,0.000000,1,0.000000,2,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,3,0.333333,7,0.238095,2,0.000000,3,0.666667,0,0.000000,0,0.000000,4,0.333333,1,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,6,0.200000,2,0.000000,2,0.000000,2,0.000000,0,0.000000,3,0.666667,1,0.000000,0,0.000000,3,0.000000,3,0.333333,5,0.400000,2,0.000000,2,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
137,125,25,0.007843,0,0.000000,1,0.000000,5,0.100000,3,0.000000,2,0.000000,2,0.000000,5,0.000000,2,0.000000,0,0.000000,24,0.003623,11,0.145455,3,0.000000,31,0.021505,2,0.000000,0,0.000000,0,0.000000,3,0.000000,1,0.000000,6,0.066667,0,0.000000,3,0.000000,0,0.000000,2,0.000000,0,0.000000,4,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,5,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
138,65,31,0.086047,0,0.000000,1,0.000000,0,0.000000,1,0.000000,2,0.000000,2,0.000000,2,0.000000,2,0.000000,0,0.000000,6,0.066667,3,0.333333,2,1.000000,3,0.000000,0,0.000000,2,0.000000,2,0.000000,2,1.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,3,0.000000,2,0.000000,3,0.000000,2,0.000000,0,0.000000,5,0.300000,2,0.000000,2,0.000000,2,1.000000,1,0.000000,1,0.000000,3,0.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
139,55,29,0.040365,0,0.000000,1,0.000000,1,0.000000,4,0.166667,2,0.000000,1,0.000000,2,0.000000,2,0.000000,0,0.000000,1,0.000000,2,0.000000,1,0.000000,8,0.035714,0,0.000000,2,0.000000,1,0.000000,2,1.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,5,0.200000,1,0.000000,0,0.000000,0,0.000000,3,0.000000,1,0.000000,1,0.000000,1,0.000000,3,0.333333,3,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
140,93,27,0.060022,3,0.333333,4,0.333333,2,0.000000,0,0.000000,2,0.000000,3,0.666667,1,0.000000,1,0.000000,0,0.000000,2,0.000000,4,0.000000,0,0.000000,5,0.200000,0,0.000000,0,0.000000,3,0.000000,7,0.285714,1,0.000000,4,0.000000,0,0.000000,4,0.000000,4,0.333333,3,0.000000,2,0.000000,5,0.000000,0,0.000000,3,0.000000,7,0.095238,0,0.000000,8,0.000000,3,0.000000,3,0.000000,1,0.000000,6,0.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
141,44,19,0.046512,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000,2,0.000000,0,0.000000,7,0.000000,0,0.000000,2,0.000000,5,0.000000,0,0.000000,0,0.000000,2,1.000000,2,1.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
142,76,26,0.079679,1,0.000000,1,0.000000,3,0.333333,3,0.333333,2,0.000000,4,0.166667,0,0.000000,2,0.000000,0,0.000000,4,0.000000,3,0.666667,1,0.000000,8,0.035714,0,0.000000,2,0.000000,4,0.333333,7,0.190476,0,0.000000,1,0.000000,0,0.000000,2,0.000000,4,0.166667,4,0.333333,1,0.000000,2,0.000000,0,0.000000,5,0.200000,3,0.333333,1,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.333333,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
143,103,26,0.069823,0,0.000000,2,1.000000,4,0.166667,5,0.200000,2,0.000000,4,0.166667,1,0.000000,2,0.000000,0,0.000000,5,0.400000,4,0.166667,3,0.000000,8,0.071429,0,0.000000,4,0.000000,4,0.000000,6,0.000000,0,0.000000,0,0.000000,0,0.000000,15,0.057143,3,0.000000,4,0.000000,0,0.000000,4,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,4,0.666667,0,0.000000,1,0.000000,8,0.107143,0,0.000000,2,0.000000,0,0.000000,0,0.000000,5,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
144,29,15,0.000000,0,0.000000,1,0.000000,2,0.000000,2,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,1,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
145,54,27,0.054264,1,0.000000,2,1.000000,2,0.000000,2,0.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,2,0.000000,0,0.000000,4,0.000000,0,0.000000,2,1.000000,3,0.000000,2,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.000000,3,0.000000,1,0.000000,0,0.000000,3,0.000000,0,0.000000,2,0.000000,3,0.000000,0,0.000000,3,0.333333,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000
146,121,33,0.051414,1,0.000000,1,0.000000,3,0.000000,4,0.166667,2,0.000000,4,0.333333,0,0.000000,3,0.666667,1,0.000000,5,0.100000,4,0.166667,1,0.000000,9,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,3,0.000000,0,0.000000,7,0.095238,4,0.000000,4,0.000000,2,0.000000,5,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,2,0.000000,15,0.076190,4,0.333333,5,0.200000,11,0.072727,0,0.000000,5,0.000000,2,0.000000,0,0.000000,3,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000
147,40,21,0.023256,0,0.000000,1,0.000000,1,0.000000,1,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,4,0.166667,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.000000,3,0.333333,3,0.333333,1,0.000000,2,0.000000,0,0.000000,3,0.000000,4,0.166667,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
148,61,30,0.038317,1,0.000000,1,0.000000,1,0.000000,1,0.000000,2,0.000000,3,0.666667,1,0.000000,2,0.000000,0,0.000000,2,0.000000,3,0.000000,1,0.000000,4,0.000000,1,0.000000,0,0.000000,1,0.000000,5,0.600000,1,0.000000,1,0.000000,0,0.000000,7,0.047619,3,0.333333,2,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,5,0.000000,0,0.000000,2,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
149,76,30,0.058140,2,0.000000,2,1.000000,1,0.000000,1,0.000000,2,0.000000,2,0.000000,0,0.000000,2,1.000000,1,0.000000,4,0.333333,2,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,3,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,3,0.000000,3,0.000000,2,0.000000,1,0.000000,6,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,8,0.071429,0,0.000000,0,0.000000,7,0.095238,6,0.000000,3,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000
150,90,28,0.032189,1,0.000000,1,0.000000,2,0.000000,9,0.055556,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,5,0.200000,4,0.000000,0,0.000000,4,0.000000,0,0.000000,2,0.000000,3,0.000000,2,0.000000,1,0.000000,3,0.000000,0,0.000000,4,0.000000,2,0.000000,6,0.200000,2,0.000000,4,0.000000,0,0.000000,4,0.166667,4,0.333333,2,0.000000,7,0.095238,3,0.333333,3,0.000000,0,0.000000,7,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
151,34,22,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,2,0.000000,1,0.000000,1,0.000000,3,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,2,0.000000,1,0.000000,0,0.000000,3,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
152,57,25,0.029623,0,0.000000,2,1.000000,1,0.000000,4,0.000000,2,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,8,0.035714,2,0.000000,3,0.000000,8,0.071429,3,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,4,0.166667,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,2,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
153,63,26,0.055869,0,0.000000,2,1.000000,1,0.000000,2,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,2,0.000000,0,0.000000,3,0.333333,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,5,0.000000,3,0.000000,2,0.000000,1,0.000000,3,0.666667,0,0.000000,8,0.035714,2,0.000000,1,0.000000,4,0.166667,6,0.000000,0,0.000000,1,0.000000,6,0.200000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
154,34,19,0.073643,0,0.000000,2,1.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,2,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,2,0.000000,1,0.000000,4,0.500000,3,0.666667,1,0.000000,2,1.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
155,38,20,0.054264,1,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,3,0.666667,0,0.000000,2,0.000000,0,0.000000,3,0.333333,3,0.000000,3,0.333333,1,0.000000,1,0.000000,1,0.000000,0,0.000000,5,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,2,1.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
156,48,24,0.033333,1,0.000000,1,0.000000,1,0.000000,3,0.000000,2,0.000000,0,0.000000,2,0.000000,2,0.000000,0,0.000000,5,0.100000,4,0.000000,2,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,3,0.333333,0,0.000000,2,0.000000,0,0.000000,4,0.000000,0,0.000000,1,0.000000,2,1.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
157,35,25,0.027132,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,3,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,4,0.166667,2,1.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
158,56,32,0.024806,0,0.000000,1,0.000000,2,0.000000,2,0.000000,2,0.000000,1,0.000000,2,0.000000,2,0.000000,1,0.000000,5,0.300000,1,0.000000,2,0.000000,3,0.666667,0,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,5,0.100000,1,0.000000,1,0.000000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,2,0.000000,2,0.000000,2,0.000000,1,0.000000,3,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000
159,91,30,0.091639,1,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,3,0.000000,1,0.000000,2,0.000000,0,0.000000,4,0.000000,6,0.333333,3,0.333333,5,0.000000,0,0.000000,2,0.000000,2,1.000000,10,0.266667,1,0.000000,2,0.000000,0,0.000000,5,0.200000,2,0.000000,2,1.000000,0,0.000000,3,0.000000,0,0.000000,2,0.000000,3,0.000000,0,0.000000,3,0.000000,6,0.200000,4,0.166667,0,0.000000,8,0.107143,1,0.000000,1,0.000000,3,0.333333,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
160,84,33,0.095349,0,0.000000,2,1.000000,1,0.000000,2,0.000000,2,1.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,6,0.200000,3,0.000000,4,0.166667,6,0.000000,0,0.000000,2,0.000000,3,0.000000,1,0.000000,1,0.000000,3,0.000000,0,0.000000,4,0.000000,2,0.000000,3,0.000000,1,0.000000,4,0.000000,0,0.000000,2,0.000000,2,1.000000,1,0.000000,1,0.000000,5,0.300000,0,0.000000,4,0.333333,5,0.100000,2,0.000000,2,0.000000,3,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
161,29,17,0.010078,0,0.000000,1,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,2,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,5,0.100000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
162,98,33,0.054264,1,0.000000,1,0.000000,1,0.000000,2,1.000000,2,0.000000,1,0.000000,2,0.000000,2,0.000000,0,0.000000,5,0.000000,5,0.100000,1,0.000000,7,0.000000,1,0.000000,4,0.166667,3,0.000000,1,0.000000,1,0.000000,5,0.000000,0,0.000000,6,0.066667,4,0.166667,1,0.000000,2,0.000000,4,0.000000,0,0.000000,3,0.000000,4,0.000000,0,0.000000,5,0.100000,2,0.000000,6,0.333333,1,0.000000,6,0.400000,2,0.000000,4,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
163,20,18,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
164,45,23,0.010078,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.333333,2,0.000000,0,0.000000,5,0.100000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,3,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,2,0.000000,2,0.000000,3,0.000000,3,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000
165,35,19,0.010078,1,0.000000,1,0.000000,1,0.000000,1,0.000000,2,0.000000,2,0.000000,0,0.000000,2,0.000000,1,0.000000,5,0.100000,1,0.000000,1,0.000000,5,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,4,0.333333,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
